channel_title,no_of_vids,trending_date,title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled
NK777,6,18.18.03,【FGO】2部サーヴァントＣＭ　ランサー&アルターエゴ　4週連続新サーヴァントＣＭ,20,2018-03-17T15:49:44.000Z,96827,741,32,178,False
유노,6,18.16.03,[원피스]에이스ACEvs검은수염 싸움2편,1,2018-03-16T00:01:42.000Z,73528,125,16,69,False
フジテレビ☆スポーツLIFE HERO'S,6,18.25.03,【公式】世界フィギュアスケート選手権2018 女子フリー第4G【アリーナ・ザギトワ】,24,2018-03-24T08:45:02.000Z,130548,334,68,0,True
Screen Junkies,6,18.21.02,Honest Trailers - Justice League,1,2018-02-20T18:00:02.000Z,1104496,44954,1199,7334,False
心に響く感動話、腹を抱える爆笑話。 Kチャンネル,6,18.14.02,ヒドい怪我を負わされ、誰も信用できなかった一匹の野良猫。入れられたケージから伸びる手は、まるで誰かの優しさを求めているかのようだった。【感動する話】,24,2018-02-13T03:00:01.000Z,13516,216,24,6,False
げんじ/Genji,6,18.16.05,げんじ遂にZOZOTOWNで10万円分買い物する。,24,2018-05-15T11:00:05.000Z,76257,863,707,241,False
Kanekin Fitness,6,18.20.03,ベントオーバーローのやり方！広背筋サイズアップ！,24,2018-03-19T09:32:57.000Z,58961,1615,66,276,False
あはれ!名作くん,6,18.21.03,あはれ！名作くん 主題歌「名作！傑作！マスターピース！」kz(livetune)×八王子P feat.初音ミク ロングver.,1,2018-03-20T22:00:00.000Z,20456,1100,9,150,False
Aokuma迷列車で行こう雑学編:鉄道旅鉄道模型Nゲージ車窓前面展望,6,18.23.03,迷列車（再）新幹線のかわいそうな駅2上野駅は遠すぎる・日本一寂しい駅対決・浦佐駅は政治駅？,19,2018-03-22T08:44:28.000Z,12285,165,10,68,False
感谢订阅中剧独播,6,18.24.04,"下一站别离 14 | Next time, Together forever 14（于和伟、李小冉、邬君梅 领衔主演）",22,2018-04-23T16:00:04.000Z,57884,56,17,23,False
芸能ゴシップ裏事情まとめch,6,18.26.05,日大アメフト部が送った回答書9ページの内容が暴露され一同驚愕！！再回答に対し関学大が会見,22,2018-05-25T11:39:56.000Z,47450,94,87,17,False
もちのアートエボ,6,18.18.04,リアル荒野行動,24,2018-04-17T11:38:33.000Z,136907,5495,367,676,False
Baseball馬鹿チャンネル,6,18.12.03,丸佳浩の確信盗塁が奇跡を起こすw,17,2018-03-11T04:01:37.000Z,93130,156,195,94,False
片付けトントン,6,18.15.02,ゴミ屋敷片付け一日目、ようやく終了。【宝探し⑦】,26,2018-02-15T09:00:01.000Z,4463,250,8,188,False
欅Ch,6,18.09.02,【欅坂46】平手友梨奈 笑顔で単独インタビュー！【24h cosme】,24,2018-02-07T23:56:18.000Z,206032,2597,99,539,False
スポテレNEO,6,18.25.02,【銅メダル】カー娘 おめでとう 銅メダル カーリング女子特集,17,2018-02-24T16:54:45.000Z,9871,82,2,14,False
配信応援,6,18.07.03,七原くん20180306 ①生産性の○○、一日。【HD高画質ニコ生】,24,2018-03-06T09:28:19.000Z,7086,28,20,17,False
ニコ生TV,6,18.27.02,【七原くん】派遣の面接で落ちた！ （ニコ生）,24,2018-02-26T16:36:37.000Z,4367,17,31,14,False
開闢の使者,6,18.02.03,【モニタリング】銀シャリのコンビ解散ドッキリで小松菜奈が大暴走！,22,2018-03-01T15:45:54.000Z,47158,651,75,223,False
渥美拓馬/Takuma Atsumi,6,18.28.04,【水温40℃】温泉の流れる水路で釣りをしたら大物が連発した！！！！！,24,2018-04-27T08:21:19.000Z,165815,804,228,199,False
Fran Calderon,6,18.31.03,金スマ  YOSHIKI 3月30日  180330,1,2018-03-30T15:17:48.000Z,29874,298,21,41,False
Ayakamv,6,18.14.02,絢香＆三浦大知 / 「ハートアップ」 Music Video,10,2018-02-13T15:00:00.000Z,12218,1331,14,91,False
Y!mobile(ワイモバイル),6,18.01.03,【#恋チャ】第4話「俺はまだやり残してる事がある」｜恋のはじまりは放課後のチャイムから,24,2018-03-01T06:58:54.000Z,53624,2516,14,380,False
トムとマルクの実況チャンネル,6,18.10.03,【マインクラフト】新1000mアスレでレーザー避けろ!! (即死),20,2018-03-09T23:00:01.000Z,46442,802,45,114,False
ryo tnk,6,18.14.02,阪神タイガースキャンプ ロサリオを古田が解説/鳥谷敬に直撃インタビュー,22,2018-02-13T10:37:13.000Z,16637,59,13,16,False
Japan Politics Channel 2nd,6,18.20.02,【疑惑】小平奈緒選手の時だけ号砲のタイミングが約1秒遅いとTVでも話題に,25,2018-02-19T11:07:38.000Z,25578,112,14,47,False
ぷらす NPB,6,18.08.02,2/7(中日)松坂大輔の投球・3度目のブルペン入り,17,2018-02-07T02:53:43.000Z,132727,195,47,153,False
月ノ美兎,6,18.23.02,月ノ美兎の雑談生放送【質問箱枠】,24,2018-02-22T16:29:07.000Z,68217,4782,108,206,False
リアルch,6,18.06.04,【修羅場】ママンの息子タンに成り下がりやがった,22,2018-04-05T09:00:02.000Z,4123,11,0,1,False
-乗り物総合-ちゃんねる車車車,6,18.27.02,【動画アリ】トロロッソは周回数2位。プレシーズンテスト初日全チームの走行シーン,2,2018-02-27T02:00:00.000Z,2292,15,3,0,False
yomogi Brooklyn,6,18.07.02,ヌメロン第4回大会予選 土田晃之 VS 中田敦彦,24,2018-02-06T08:00:02.000Z,18025,56,7,46,False
セリーグ動画,6,18.13.05,【栃木vs巨人】村田修一、巨人三軍から9回2アウト逆転2ラン！,17,2018-05-12T07:32:43.000Z,273334,0,0,575,False
競馬少年ヨシヒサ,6,18.11.02,【競馬予想】 共同通信杯 2018 最終本予想,24,2018-02-10T11:17:06.000Z,12549,177,32,0,True
Tennis TV,6,18.17.04,"Djokovic, Nishikori Return to Winning Ways | Monte-Carlo 2018 Day 2 Highlights",17,2018-04-16T17:55:56.000Z,42049,329,7,59,False
Manga Videos C,6,18.15.02,賢者の弟子を名乗る賢 第5~8章 [Manga Videos C] [Mangavideos],24,2018-02-15T05:30:02.000Z,4426,23,2,0,False
神回相談,6,18.16.03,【TEL人生相談】夜のオムツ　三石由起子　今井通子　2013-1-3,25,2018-03-15T13:00:01.000Z,7604,16,9,6,False
のぎお乃木,6,18.09.02,かずやの誕生日を祝う友達二人 乃木坂46,24,2018-02-08T08:36:04.000Z,71599,1209,33,247,False
yamame,6,18.09.02,日々の料理をまとめてみた#70　+とりと長い雲,26,2018-02-08T06:33:31.000Z,23317,671,12,117,False
Croton MEGA HIT 克頓傳媒2017爆款大劇,6,18.11.02,談判官 Negotiator 10 楊冪 黃子韜 CROTON MEGAHIT Official,24,2018-02-10T16:00:03.000Z,94814,418,36,222,False
cook kafemaru,6,18.08.02,1400人の男性がNo.1に選んだ生チョコ作ってみた!!! パヴェ・ドゥ・ショコラ,26,2018-02-07T08:49:19.000Z,63490,3417,21,260,False
"ネイチャーラボ NatureLab Co., Ltd.",6,18.22.02,ラボン公式CM「pm 3:40」篇 15秒 / 出演：玉森裕太（Kis-My-Ft2）,24,2018-02-21T09:01:04.000Z,19363,620,8,0,True
ポポそら,6,18.10.03,【星のカービィスターアライズ】ヨーヨーがめちゃくちゃ強い！ #6,20,2018-03-09T23:57:16.000Z,22237,134,22,49,False
BI仮想通貨チャンネル【ビジネスインフィニティ】,6,18.12.03,ノアコイン（NOAH）受取りや上場取引所HitBTCでの売買方法を実演！「MtGox」「バイナンスフィッシング」など暴落理由も徹底解説【2018年3月第2週 仮想通貨ニュース】,26,2018-03-11T21:44:35.000Z,2865,84,5,0,True
HD VS嵐,6,18.09.03,VS嵐 2018年3月1日 180308【知念侑李＆中川大志の超絶崖登り！特別企画バラ嵐で奇跡の珍回答連発！】LIVE,20,2018-03-08T11:44:04.000Z,25325,63,14,10,False
鈴木愛理,6,18.03.05,鈴木愛理『start again』(Airi Suzuki[start again])(Promotion Edit),10,2018-05-02T15:00:11.000Z,47041,3588,33,286,False
hanacyan,6,18.02.03,モニタリング もしM1王者銀シャリ橋本が小松菜奈と電撃結婚して芸人を辞めると言い出したら相方鰻は・・・ 20180301,22,2018-03-01T23:04:04.000Z,94265,559,64,128,False
谷やんの夜食channel,6,18.18.04,【おつまみ】新玉ねぎの丸ごと煮・天ぷら,24,2018-04-17T13:58:40.000Z,16129,1105,2,236,False
馬鹿,6,18.21.03,"巨人 , 7回 上原浩治の登場 , 2018 03 20",17,2018-03-20T11:18:08.000Z,214554,945,60,492,False
jumgerジャンガー,6,18.22.03,【ジャンボ邸回答動画】クラブハウスPart2,17,2018-03-21T07:15:43.000Z,4848,61,2,24,False
team MA-NYA,6,18.12.05,まーにゃの休日 URAS汎用パーツ!! ER34にセミワークスフェンダーつけてみた。の巻 (URAS汎用セミワークスフェンダー逆反りタイプ),23,2018-05-11T08:31:00.000Z,39191,0,0,161,False
浜ちゃんが!,6,18.11.02,いただきハイジャンプ 2018年2月10日 180210,22,2018-02-10T06:23:14.000Z,30573,375,5,42,False
Gouki BOOK,6,18.11.02,【アニメ】いろんな青鬼８,1,2018-02-11T02:00:02.000Z,63863,1331,75,752,False
不透明なこーく,6,18.01.05,嫌いなキャラランキングの選考理由が面白すぎたwwwwww,22,2018-04-30T09:17:34.000Z,54019,1383,51,380,False
(パ・リーグTV 公式)PacificLeague TV,6,18.11.03,2018年3月10日 オリックス対巨人 試合ダイジェスト,17,2018-03-10T08:00:18.000Z,33233,75,47,0,True
Nami Channel,6,18.10.03,コストコ２回分♡リピ決定商品❗️COSTCO購入品🍕,26,2018-03-09T10:00:19.000Z,62903,1385,111,154,False
Climbing Silver,6,18.13.02,藤井聡太被害者の会 ＆ 藤井五段エピソード【浦野真彦八段・中村桃子女流初段】【将棋】,22,2018-02-12T03:27:12.000Z,22539,128,1,0,True
nyam uyako,6,18.20.02,[SEVENTEEN HOSHI]おネムなスニョンくんの好きな場面集[ジャイアン編],22,2018-02-19T23:27:04.000Z,2829,237,4,7,False
kokus.,6,18.08.03,m-flo スッキリスペシャルメドレー 2018/03/07,10,2018-03-07T04:33:16.000Z,119144,1867,63,201,False
新チャンネルのぎ,6,18.24.02,深川麻衣のまいまいビーム！メガネも似合うなぁ(´ω｀*)脱力タイムズ,24,2018-02-23T22:53:23.000Z,6509,346,2,72,False
Lfizva,6,18.09.02,乃木坂46 白石麻衣の天狗な態度に炎上 Nogizaka46 Shiraishi Mai,24,2018-02-09T00:05:39.000Z,31920,102,226,244,False
Random Anime Channel #2,6,18.04.05,When a Beautiful Girl is a Trap - Wotaku ni Koi wa Muzukashii Episode 4,1,2018-05-03T19:13:12.000Z,45388,596,6,56,False
BSフジLIVE 2017,6,18.08.03,ナカイの窓｢舞台で活躍する人SP 2018年3月7日 180307,22,2018-03-07T16:10:04.000Z,4253,25,2,3,False
True Japan TV,6,18.18.02,眞子さまと小室圭の結婚延期に対する明治天皇の玄孫が大胆発言した・・「◯◯になった」,25,2018-02-17T03:16:44.000Z,50933,295,74,8,False
skakalapresohen,6,18.26.02,やすとものどこいこ! 2018年2月25日,24,2018-02-25T07:57:07.000Z,30441,176,20,19,False
TOP ATHLETE,6,18.10.02,180209(金)大谷フリー打撃・中村奨成休日・G紅白戦小林2-2＆吉川4-3・松坂ブルペン77球・山田1時間特守　プロ野球キャンプハイライト,22,2018-02-09T16:07:34.000Z,239285,407,53,172,False
LEOTOY / レオトイ,6,18.17.05,コロコロ6月号買って来たけどヤバない？！　ベイブレードバースト　ゾイドワイルド,20,2018-05-16T08:33:23.000Z,41105,282,25,208,False
JR n__nO6km,6,18.12.03,〈日本語字幕〉BoA&キー（SHINee) - Ep.64 タチウオ姉弟のジェネレーションギャップ お昼ご飯②,22,2018-03-11T09:56:33.000Z,22572,225,56,38,False
Taza Show !,6,18.24.03,日本対マリ1-1 - すべてのゴールとハイライトHD - フレンドリーマッチ23/03/2018 JAPAN vs MALI,17,2018-03-23T20:04:58.000Z,7470,12,10,5,False
ワンコChannel,5,18.02.05,5月2日 ビビットの江原啓之がTOKIO国分太一に,23,2018-05-01T23:59:56.000Z,35509,80,20,35,False
情報スタイル,5,18.09.02,ママは心配性💧お外遊び、水遊び（≧∇≦）シャンシャン 【パンダ】giant panda,22,2018-02-08T11:08:11.000Z,12914,126,5,0,False
遊助 公式 YouTube チャンネル,5,18.28.02,遊助  『みんな頑張ってる』(SHORT VER.),10,2018-02-28T03:00:01.000Z,3934,357,14,33,False
スライム ASMR,5,18.08.02,【暇つぶし 】スライム! 気持ちいい！スライム動画 ❤ SLIME VIDEO #1183,24,2018-02-07T08:00:01.000Z,14346,116,47,106,False
SUSURUのミッドナイトTV.,5,18.01.05,大食いを見ながらビールを飲むSUSURUを見る動画,24,2018-04-30T12:39:33.000Z,30917,295,44,44,False
CliveNBAParody,5,18.30.05,James Harden Leaves The Court Without Shaking Hands With Warriors Team After Game 7 Loss!,17,2018-05-30T02:25:07.000Z,206930,1826,148,1266,False
MUGENJU CHANNEL,5,18.16.03,鬼門の謎 MUTube（ムー チューブ） 2018年4月号 #3,24,2018-03-15T21:29:23.000Z,3319,38,1,1,False
PDRさん,5,18.04.06,弟と仲良くなる方法 (質問コーナー) How To Make Up With Your Brother?,23,2018-06-03T10:30:07.000Z,69994,2778,218,525,False
LINE Japan,5,18.03.04,キャンパラダイス！イマドキの大学４年間を４分でまとめてみた,26,2018-04-02T03:56:39.000Z,30358,426,244,179,False
Official Mugi Ienaga,5,18.23.05,🌷５万人ありがとう＋セリフ枠（序章）🌷,24,2018-05-22T15:03:44.000Z,60764,3578,70,83,False
란。,5,18.18.02,テンションの高いテテグクと静かなヒョン達『BTS 防弾少年団 방탄소년단』,22,2018-02-17T00:28:09.000Z,22139,827,1,15,False
マンガソーダ,5,18.09.02,ワンピース 894 Full | One Piece,24,2018-02-08T06:09:48.000Z,71431,99,42,33,False
WILD_BULLET KENNEL,5,18.24.04,狼犬の生首が動き出す！！,24,2018-04-24T01:14:27.000Z,19777,371,45,74,False
Lorando Muffin,5,18.14.04,Continues～with Wings～ (NHK 0413),22,2018-04-13T13:13:10.000Z,25289,495,6,29,False
オヒロ4,5,18.23.03,【ガキの使い】手のひら釘落としw【サイレント図書館】,22,2018-03-18T15:36:36.000Z,91082,249,34,117,False
TKM channel,5,18.08.02,【UVレジン 100均】花と蝶のモチーフ入れて球体作ってみたら…   resin,26,2018-02-07T08:00:34.000Z,10616,207,27,44,False
sentan,5,18.07.02,【月曜から夜ふかし】過激で有名な沖縄の成人式を調査,23,2018-02-05T17:30:00.000Z,60140,185,36,89,False
アラシ,5,18.26.02,高松宮記念が楽しみになる内容！！ 阪急杯2018回顧　元馬術選手のコラム【競馬】,17,2018-02-25T11:06:15.000Z,5350,35,3,11,False
スポーツ大全集,5,18.01.04,マリナーズのイチローが今季初ヒットを打った動画！,17,2018-03-31T22:59:53.000Z,13081,27,8,2,False
米津玄師,5,18.27.02,米津玄師  MV「Lemon」,10,2018-02-26T23:00:04.000Z,554960,79806,304,7025,False
마루 마루,5,18.24.03,ワンピース 899話 - One Piece 899 raw full,22,2018-03-23T09:38:39.000Z,268062,538,186,424,False
モーニング娘。 ’18,5,18.21.04,飯窪春菜(モーニング娘。'18)ビジュアルフォトブック「female」発売決定！！,10,2018-04-20T09:00:02.000Z,20511,1122,25,155,False
カノユウ先生,5,18.17.04,【警告】みんな明日死にます 【都市伝説】2018年4月18日,22,2018-04-16T10:22:09.000Z,87661,1093,240,1894,False
トトメロディ,5,18.01.03,【#８】大佐との面会【ヴァイオレット・エヴァーガーデン】,1,2018-02-28T19:58:01.000Z,18244,110,4,13,False
菊咲一花,5,18.12.02,section3 JC浜〇湖 再訪 ～事務室と別館～【完結編】,24,2018-02-11T13:00:07.000Z,7483,151,6,173,False
バイキング,5,18.02.04,たむらけんじ水曜HDダウンタウンの裏番組でもMC仕事ならついつい受けちゃう説,24,2018-03-28T08:30:00.000Z,7904,14,5,3,False
Chip Color,5,18.04.04,双子の対決なんだかんだで引き分け説(火)4/3 『水曜日のダウンタウン』,20,2018-04-03T06:06:44.000Z,6597,8,7,0,False
sports journal 2000,5,18.25.02,スピードスケート 女子マススタート  興奮の金メダル  高木菜那  レース直後のインタビュー,17,2018-02-24T12:59:58.000Z,86093,0,0,0,True
Ximo Pierto,5,18.11.02,"Milwaukee Bucks vs Miami Heat - Full Game Highlights | February 8, 2018 | 2017-18 NBA Season",17,2018-02-10T05:28:44.000Z,1281740,4730,225,586,False
大神万理,5,18.12.02,二階堂大和  (IDOLiSH7) / 『Love two you』,20,2018-02-11T06:02:55.000Z,70611,5141,12,450,False
仙人亀,5,18.23.03,【てち】欅坂46平手友梨奈のアカペラ感動した,10,2018-03-19T03:47:38.000Z,7053,81,1,4,False
けんちゃんねる/TFS,5,18.18.03,【超Zバトル】ウイニングヴァルキリーvsゼットアキレスvsエンペラーフォルネウス【ベイブレードバースト】,24,2018-03-17T21:00:01.000Z,17829,135,24,67,False
ponycanyon,5,18.02.05,バンドじゃないもん！／BORN TO BE IDOL[MUSIC VIDEO],10,2018-05-01T22:00:00.000Z,9493,468,12,53,False
ringolf - ゴルフと女子とラウンド動画 - リンゴルフ,5,18.11.02,背よりも高いバンカーでマイコちゃんピンチ！,17,2018-02-11T02:08:54.000Z,6979,69,13,12,False
テテ子,5,18.24.02,BTS ヘアメイクさん Part8,22,2018-02-24T03:12:48.000Z,2020,121,3,74,False
The Moment,5,18.13.02,シャンシャン245日齢( 2) 2018年2月11日撮影,15,2018-02-12T01:00:49.000Z,18054,97,14,2,False
鎌和治城【鎌スポ】,5,18.18.02,“頭ﾎﾟﾝﾎﾟﾝ”“緊張しない”の真相とは⁉　🥇羽生結弦　🥈宇野昌磨　特設スタジオ生出演　【追跡LIVE! Sports ウォッチャー　2018年2月17日(土)】,22,2018-02-17T14:55:27.000Z,11785,86,5,3,False
haruharuチャンネル,5,18.23.03,とんねるずみなさんのおかげでした 伊藤英明大号泣とタカさんの「終わると思ってないから俺」,22,2018-03-08T16:55:43.000Z,21707,76,3,8,False
